		Vc1			Vc2			Ir			Time 
		3.412762		2.587238		0.000004		4.410000
		3.411936		2.588064		0.000004		4.420000
		3.411112		2.588888		0.000004		4.430000
		3.410290		2.589710		0.000004		4.440000
		3.409469		2.590531		0.000004		4.450000
		3.408650		2.591350		0.000004		4.460000
		3.407833		2.592167		0.000004		4.470000
		3.407017		2.592983		0.000004		4.480000
		3.406203		2.593797		0.000004		4.490000
		3.405391		2.594609		0.000004		4.500000
		3.404580		2.595420		0.000004		4.510000
		3.403771		2.596229		0.000004		4.520000
		3.402964		2.597036		0.000004		4.530000
		3.402158		2.597842		0.000004		4.540000
		3.401353		2.598647		0.000004		4.550000
		3.400551		2.599449		0.000004		4.560000
		3.399749		2.600251		0.000004		4.570000
		3.398950		2.601050		0.000004		4.580000
		3.398152		2.601848		0.000004		4.590000
		3.397356		2.602644		0.000004		4.600000
		3.396561		2.603439		0.000004		4.610000
		3.395768		2.604232		0.000004		4.620000
		3.394976		2.605024		0.000004		4.630000
		3.394186		2.605814		0.000004		4.640000
		3.393398		2.606602		0.000004		4.650000
		3.392611		2.607389		0.000004		4.660000
		3.391826		2.608174		0.000004		4.670000
		3.391042		2.608958		0.000004		4.680000
		3.390260		2.609740		0.000004		4.690000
		3.389480		2.610520		0.000004		4.700000
		3.388701		2.611299		0.000004		4.710000
		3.387923		2.612077		0.000004		4.720000
		3.387148		2.612852		0.000004		4.730000
		3.386373		2.613627		0.000004		4.740000
		3.385601		2.614399		0.000004		4.750000
		3.384829		2.615171		0.000004		4.760000
		3.384060		2.615940		0.000004		4.770000
		3.383292		2.616708		0.000004		4.780000
		3.382525		2.617475		0.000004		4.790000
		3.381760		2.618240		0.000004		4.800000
		3.380996		2.619004		0.000004		4.810000
		3.380234		2.619766		0.000004		4.820000
		3.379474		2.620526		0.000004		4.830000
		3.378715		2.621285		0.000004		4.840000
		3.377958		2.622042		0.000004		4.850000
		3.377202		2.622798		0.000004		4.860000
		3.376447		2.623553		0.000004		4.870000
		3.375694		2.624306		0.000004		4.880000
		3.374943		2.625057		0.000004		4.890000
		3.374193		2.625807		0.000004		4.900000
		3.373445		2.626555		0.000004		4.910000
		3.372698		2.627302		0.000004		4.920000
		3.371952		2.628048		0.000004		4.930000
		3.371209		2.628791		0.000004		4.940000
		3.370466		2.629534		0.000004		4.950000
		3.369725		2.630275		0.000004		4.960000
		3.368986		2.631014		0.000004		4.970000
		3.368248		2.631752		0.000004		4.980000
		3.367511		2.632489		0.000004		4.990000
		3.366776		2.633224		0.000004		5.000000
		3.366043		2.633957		0.000004		5.010000
		3.365311		2.634689		0.000004		5.020000
		3.364580		2.635420		0.000004		5.030000
		3.363851		2.636149		0.000004		5.040000
		3.363123		2.636877		0.000004		5.050000
		3.362397		2.637603		0.000004		5.060000
		3.361672		2.638328		0.000004		5.070000
		3.360949		2.639051		0.000004		5.080000
		3.360227		2.639773		0.000004		5.090000
		3.359506		2.640494		0.000004		5.100000
		3.358787		2.641213		0.000004		5.110000
		3.358070		2.641930		0.000004		5.120000
		3.357354		2.642646		0.000004		5.130000
		3.356639		2.643361		0.000004		5.140000
		3.355926		2.644074		0.000004		5.150000
		3.355214		2.644786		0.000004		5.160000
		3.354503		2.645497		0.000004		5.170000
		3.353794		2.646206		0.000004		5.180000
		3.353087		2.646913		0.000004		5.190000
		3.352381		2.647619		0.000004		5.200000
		3.351676		2.648324		0.000004		5.210000
		3.350973		2.649027		0.000004		5.220000
		3.350271		2.649729		0.000004		5.230000
		3.349570		2.650430		0.000004		5.240000
		3.348871		2.651129		0.000003		5.250000
		3.348173		2.651827		0.000003		5.260000
		3.347477		2.652523		0.000003		5.270000
		3.346782		2.653218		0.000003		5.280000
		3.346088		2.653912		0.000003		5.290000
		3.345396		2.654604		0.000003		5.300000
		3.344705		2.655295		0.000003		5.310000
		3.344016		2.655984		0.000003		5.320000
		3.343328		2.656672		0.000003		5.330000
		3.342641		2.657359		0.000003		5.340000
		3.341956		2.658044		0.000003		5.350000
		3.341272		2.658728		0.000003		5.360000
		3.340589		2.659411		0.000003		5.370000
		3.339908		2.660092		0.000003		5.380000
		3.339228		2.660772		0.000003		5.390000
		3.338550		2.661450		0.000003		5.400000
		3.337873		2.662127		0.000003		5.410000
		3.337197		2.662803		0.000003		5.420000
		3.336523		2.663477		0.000003		5.430000
		3.335850		2.664150		0.000003		5.440000
		3.335178		2.664822		0.000003		5.450000
		3.334508		2.665492		0.000003		5.460000
		3.333839		2.666161		0.000003		5.470000
		3.333171		2.666829		0.000003		5.480000
		3.332505		2.667495		0.000003		5.490000
		3.331840		2.668160		0.000003		5.500000
		3.331176		2.668824		0.000003		5.510000
		3.330514		2.669486		0.000003		5.520000
		3.329853		2.670147		0.000003		5.530000
		3.329193		2.670807		0.000003		5.540000
		3.328534		2.671466		0.000003		5.550000
		3.327877		2.672123		0.000003		5.560000
		3.327222		2.672778		0.000003		5.570000
		3.326567		2.673433		0.000003		5.580000
		3.325914		2.674086		0.000003		5.590000
		3.325262		2.674738		0.000003		5.600000
		3.324612		2.675388		0.000003		5.610000
		3.323963		2.676037		0.000003		5.620000
		3.323315		2.676685		0.000003		5.630000
		3.322668		2.677332		0.000003		5.640000
		3.322023		2.677977		0.000003		5.650000
