Date,Modality,FirstImageTime,ImagesPerSecond,headers were loaded,Total headers load time is[seconds],First header load time is[seconds],header per second [with first header],header per second [without first header],Load completed for request,images were loaded,Total load time is[seconds],Total Pixel data load time is[seconds],First image time is[seconds],images per second [with first image],images per second [without first image],Headers transfer rate[kilobytes per second],Headers total bytes[kilobytes],Pixel data transfer rate[kilobytes per second],Pixel data total bytes[kilobytes],Total of[kilobytes per second],Total bytes[kilobytes],Number of images ,delete completed for request
2021-11-24 08:16:41,CR,0.16,26.52,2.0,0.0980654,0.0880166,20.394553,99.51437,1234.0,2.0,0.234729,0.136664,0.169359,8.520453,15.29756,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1524629504.0
2021-11-24 08:16:46,CR,0.17,26.56,2.0,0.102134,0.0921479,19.582194,100.143205,1234.0,2.0,0.245003,0.142869,0.179693,8.163165,15.311497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2122579968.0
2021-11-24 08:16:51,CR,0.21,21.09,2.0,0.153931,0.131107,12.992851,43.813338,1234.0,2.0,0.308679,0.154748,0.236693,6.479221,13.891532,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,117702656.0
2021-11-24 08:17:38,CT,0.2,912.01,120.0,0.11189,0.0997948,1072.484777,9838.8577,1234.0,120.0,0.327153,0.215263,0.20767,366.800743,995.960085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,240.0,839385088.0
2021-11-24 08:17:41,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:17:43,CR,0.17,25.18,2.0,0.0998989,0.0897191,20.02024,98.233757,1234.0,2.0,0.253661,0.153762,0.184406,7.884542,14.439495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1660157952.0
2021-11-24 08:17:50,CT,0.12,619.34,1186.0,0.185887,0.0928111,6380.209944,12731.503865,1234.0,1186.0,2.03347,1.84758,0.211619,583.240405,650.438527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2372.0,-2012741632.0
2021-11-24 08:19:36,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:19:57,CT,0.17,691.15,1030.0,0.171774,0.0904397,5996.26136,12651.535643,1234.0,1030.0,1.66364,1.49186,0.2547,619.126004,730.338406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,-2047082496.0
2021-11-24 08:20:01,CR,0.32,11.42,2.0,0.255194,0.170575,7.837166,11.817663,1234.0,2.0,0.49636,0.241166,0.405851,4.029334,11.048613,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1945370624.0
2021-11-24 08:20:01,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:20:05,CR,0.26,15.13,2.0,0.161617,0.125658,12.374943,27.809527,1234.0,2.0,0.391272,0.229655,0.295034,5.111538,10.39096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2142765056.0
2021-11-24 08:20:06,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:20:10,CR,0.15,26.54,2.0,0.0941339,0.0848932,21.246331,108.21691,1234.0,2.0,0.228993,0.134859,0.162871,8.733903,15.123537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1550843904.0
2021-11-24 08:20:15,CR,0.16,30.6,2.0,0.0922744,0.0890592,21.674484,311.022642,1234.0,2.0,0.221821,0.129547,0.159681,9.016263,16.092694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1943011328.0
2021-11-24 08:20:20,CR,0.29,10.56,2.0,0.134611,0.127833,14.857627,147.531793,1234.0,2.0,0.475522,0.340911,0.292876,4.205906,5.475093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1707868160.0
2021-11-24 08:20:25,CR,0.15,29.72,2.0,0.0907902,0.0880678,22.028809,367.32295,1234.0,2.0,0.219211,0.128421,0.154642,9.123626,15.487212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1929641984.0
2021-11-24 08:20:30,CR,0.18,30.64,2.0,0.0913948,0.0884582,21.883083,340.529864,1234.0,2.0,0.242816,0.151421,0.180471,8.236706,16.039933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1869086720.0
2021-11-24 08:20:35,MR,0.22,394.93,56.0,0.10218,0.0925851,548.052993,5732.271647,1234.0,56.0,0.365304,0.263124,0.2331,153.296896,416.023406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,112.0,1098121216.0
2021-11-24 08:20:40,CR,0.2,24.82,2.0,0.0989442,0.088571,20.213413,96.402267,1234.0,2.0,0.276434,0.177489,0.206237,7.235011,14.245664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,370409472.0
2021-11-24 08:20:46,US,0.18,250.78,35.0,0.0993992,0.0893663,352.11551,3388.850681,1234.0,260.0,1.21496,1.11557,0.188225,213.998005,252.25493,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,587202560.0
2021-11-24 08:20:52,CT,0.16,479.76,871.0,0.158722,0.0892386,5487.578604,12520.958213,1234.0,871.0,1.97859,1.81986,0.232581,440.213342,498.280389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1742.0,1138229248.0
2021-11-24 08:20:55,CR,0.17,21.99,2.0,0.0948145,0.0850503,21.09382,102.414944,1234.0,2.0,0.256298,0.161484,0.175112,7.803416,12.317379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2031091712.0
2021-11-24 08:21:00,CR,0.15,27.16,2.0,0.0946664,0.084857,21.12682,101.943034,1234.0,2.0,0.227542,0.132876,0.163717,8.789582,15.667866,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1861746688.0
2021-11-24 08:21:05,CR,0.17,18.49,2.0,0.144174,0.102125,13.872098,23.781778,1234.0,2.0,0.280438,0.136263,0.214326,7.131706,15.125939,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1631059968.0
2021-11-24 08:21:10,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:21:11,MR,0.15,468.89,267.0,0.112393,0.0886548,2375.588559,11205.472989,1234.0,267.0,0.721247,0.608854,0.175561,370.19213,487.459821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,534.0,1564213248.0
2021-11-24 08:21:15,MR,0.13,263.93,79.0,0.0984956,0.0915969,802.066285,11306.478032,1234.0,79.0,0.431705,0.33321,0.13928,182.995248,266.734604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,158.0,1863843840.0
2021-11-24 08:21:20,CR,0.16,24.2,2.0,0.0989649,0.0879621,20.209185,90.885956,1234.0,2.0,0.240213,0.141248,0.168581,8.325934,13.960124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,866123776.0
2021-11-24 08:21:25,CR,0.15,26.71,2.0,0.0850599,0.0824519,23.512842,383.435583,1234.0,2.0,0.227068,0.142009,0.154802,8.807919,13.837632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,657195008.0
2021-11-24 08:21:25,CR,0.28,14.48,2.0,0.154232,0.128229,12.967452,38.456214,1234.0,2.0,0.419359,0.265127,0.307221,4.769185,8.917584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2075918336.0
2021-11-24 08:21:30,CR,0.27,14.04,2.0,0.15352,0.131006,13.027585,44.416807,1234.0,2.0,0.410001,0.25648,0.290051,4.878039,8.336786,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1896349696.0
2021-11-24 08:21:30,MR,0.13,839.6,20.0,0.0902933,0.0875533,221.500377,6934.306569,1234.0,20.0,0.151097,0.0608041,0.130016,132.364951,901.268417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,504365056.0
2021-11-24 08:21:31,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:21:35,CR,0.15,29.1,2.0,0.0901119,0.0874026,22.194627,369.099029,1234.0,2.0,0.22321,0.133098,0.157197,8.960188,15.148715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1177550848.0
2021-11-24 08:21:36,MR,0.2,288.45,590.0,0.191115,0.139857,3087.144867,11490.866809,1234.0,590.0,2.24944,2.05832,0.255275,262.287701,295.361999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1180.0,908066816.0
2021-11-24 08:21:39,CR,0.15,25.68,2.0,0.0986414,0.0882178,20.275462,95.936145,1234.0,2.0,0.230409,0.131768,0.162959,8.68022,14.825797,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1954545664.0
2021-11-24 08:21:41,CT,0.32,490.84,415.0,0.199791,0.143485,2077.167524,7352.601649,1234.0,415.0,1.16408,0.964293,0.374899,356.503452,524.591626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,830.0,1113325568.0
2021-11-24 08:21:45,CR,0.15,26.96,2.0,0.0957164,0.0857105,20.895061,99.941035,1234.0,2.0,0.225654,0.129938,0.161477,8.863127,15.581809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,900726784.0
2021-11-24 08:21:45,CR,0.17,28.33,2.0,0.0981194,0.0883864,20.383329,102.743245,1234.0,2.0,0.237541,0.139422,0.176679,8.419581,16.430533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2075656192.0
2021-11-24 08:21:49,CT,0.12,179.23,15.0,0.0969648,0.087528,154.695312,1483.553747,1234.0,15.0,0.206976,0.110011,0.13272,72.472136,188.536699,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.0,1452802048.0
2021-11-24 08:21:50,CR,0.26,18.84,2.0,0.136239,0.128984,14.680073,137.826476,1234.0,2.0,0.365955,0.229716,0.267076,5.465148,10.11333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2011430912.0
2021-11-24 08:21:55,CR,0.15,29.55,2.0,0.091908,0.0890461,21.760891,349.418219,1234.0,2.0,0.221906,0.129998,0.157094,9.012809,15.429075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1797259264.0
2021-11-24 08:21:57,US,0.29,90.95,58.0,0.137606,0.131116,421.494474,8783.690074,1234.0,116.0,1.56599,1.42838,0.29701,74.074717,90.624237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,342622208.0
2021-11-24 08:22:00,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:22:00,CR,0.28,18.37,2.0,0.131722,0.125378,15.183539,157.64168,1234.0,2.0,0.391429,0.259707,0.288877,5.109485,9.75117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1404043264.0
2021-11-24 08:22:00,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:22:04,CR,0.15,29.16,2.0,0.0888526,0.0861629,22.509189,371.788675,1234.0,2.0,0.219934,0.131081,0.154031,9.093654,15.174023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,389283840.0
2021-11-24 08:22:06,MR,0.13,549.44,489.0,0.13411,0.0892672,3646.246938,10882.339168,1234.0,489.0,1.0233,0.889186,0.17814,477.86741,577.408263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,978.0,1577582592.0
2021-11-24 08:22:11,US,0.17,162.98,58.0,0.0930871,0.0884478,623.07237,12286.336301,1234.0,116.0,0.885877,0.79279,0.178784,130.943642,162.637614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,2113142784.0
2021-11-24 08:22:17,CT,0.12,603.28,1030.0,0.166968,0.0897618,6168.857809,13327.996954,1234.0,1030.0,1.82562,1.65865,0.195482,564.193251,631.236528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,687865856.0
2021-11-24 08:22:20,CT,0.16,788.08,749.0,0.145283,0.0893158,5155.441021,13364.875392,1234.0,749.0,1.11227,0.966985,0.217823,673.398857,836.272399,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1498.0,1174142976.0
2021-11-24 08:22:20,CR,0.15,28.28,2.0,0.0906064,0.0878767,22.073496,366.340624,1234.0,2.0,0.224888,0.134282,0.156903,8.893312,14.708997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2054160384.0
2021-11-24 08:22:21,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:22:25,CR,0.16,24.96,2.0,0.105456,0.0892852,18.96522,61.839095,1234.0,2.0,0.235211,0.129754,0.171248,8.503018,15.634185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2031353856.0
2021-11-24 08:22:26,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:22:27,CT,0.18,644.25,756.0,0.145808,0.0888567,5184.886467,13256.847469,1234.0,756.0,1.34872,1.20292,0.232222,560.529389,676.218212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1512.0,-1764491264.0
2021-11-24 08:22:31,CR,0.22,29.2,2.0,0.0905924,0.0877398,22.076907,350.557386,1234.0,2.0,0.28806,0.197468,0.222412,6.942991,15.232594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1124335616.0
2021-11-24 08:22:34,CT,0.2,359.41,1030.0,0.221537,0.138252,4649.344623,12355.165996,1234.0,1030.0,3.06699,2.84545,0.284442,335.834463,369.80538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,926416896.0
2021-11-24 08:22:35,CR,0.27,12.37,2.0,0.1534,0.130357,13.037835,43.397504,1234.0,2.0,0.427587,0.274187,0.288947,4.677408,7.21292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1809580032.0
2021-11-24 08:22:39,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed
2021-11-24 08:22:40,CR,0.28,10.25,2.0,0.150068,0.126592,13.327318,42.596694,1234.0,2.0,0.477626,0.327558,0.305959,4.187377,5.825248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,837287936.0
2021-11-24 08:22:44,CR,0.16,28.2,2.0,0.091448,0.0889092,21.870353,393.886876,1234.0,2.0,0.229337,0.137889,0.160961,8.720806,14.625207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1737490432.0
2021-11-24 08:22:45,CR,0.15,25.74,2.0,0.0963415,0.0871131,20.759486,108.361146,1234.0,2.0,0.231018,0.134676,0.162543,8.657342,14.603955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1843134464.0
2021-11-24 08:22:49,CR,0.17,22.54,2.0,0.0943846,0.0915259,21.189898,349.809354,1234.0,2.0,0.25958,0.165195,0.173688,7.704754,11.642528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1340342272.0
2021-11-24 08:22:50,CR,0.16,24.87,2.0,0.0962799,0.0870845,20.772768,108.750027,1234.0,2.0,0.240023,0.143743,0.168799,8.332545,14.040369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1765539840.0
2021-11-24 08:22:51,CR,0.27,14.56,2.0,0.132336,0.125823,15.113023,153.524932,1234.0,2.0,0.41169,0.279354,0.280848,4.85802,7.642777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,212860928.0
2021-11-24 08:22:56,CR,0.28,14.67,2.0,0.14723,0.14127,13.584179,167.790865,1234.0,2.0,0.418855,0.271625,0.288478,4.774922,7.670094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,500695040.0
2021-11-24 08:22:57,CT,0.33,328.82,871.0,0.208649,0.141595,4174.474836,12974.559424,1234.0,871.0,2.97622,2.76757,0.394388,292.653549,336.97068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1742.0,-2072510464.0
2021-11-24 08:22:59,CR,0.17,29.65,2.0,0.0892933,0.086623,22.398097,374.489758,1234.0,2.0,0.240162,0.150869,0.175388,8.327702,15.438293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,353632256.0
2021-11-24 08:23:01,CR,0.16,27.96,2.0,0.0898952,0.0873979,22.248129,400.432467,1234.0,2.0,0.227423,0.137527,0.158383,8.794197,14.484336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2065432576.0
2021-11-24 08:23:04,CR,0.27,12.32,2.0,0.135015,0.128643,14.813136,156.929209,1234.0,2.0,0.430665,0.29565,0.274677,4.643979,6.410725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,616562688.0
2021-11-24 08:23:06,US,0.17,128.54,58.0,0.0944541,0.0899827,614.054869,12747.685289,1234.0,116.0,1.0684,0.973942,0.170454,108.573974,128.07069,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,71303168.0
2021-11-24 08:23:10,CR,0.27,16.88,2.0,0.135593,0.130039,14.750024,180.06014,1234.0,2.0,0.390065,0.254472,0.277133,5.127351,8.854863,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1688207360.0
2021-11-24 08:23:10,CT,0.16,436.59,550.0,0.133156,0.0884055,4130.48425,12267.93711,1234.0,550.0,1.41977,1.28662,0.204751,387.38538,451.842927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1100.0,1257242624.0
2021-11-24 08:23:11,US,0.11,74.18,28.0,0.097355,0.0871129,287.607211,2636.178128,1234.0,28.0,0.485393,0.388038,0.118169,57.685263,73.524686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.0,-1836056576.0
2021-11-24 08:23:14,CR,0.15,26.79,2.0,0.0989555,0.0889523,20.211105,99.96801,1234.0,2.0,0.226878,0.127923,0.162232,8.815303,15.468813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2105540608.0
2021-11-24 08:23:16,CR,0.26,15.8,2.0,0.134491,0.128189,14.870861,158.662161,1234.0,2.0,0.381978,0.247487,0.261702,5.235898,8.31419,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1065353216.0
2021-11-24 08:23:19,CR,0.15,29.17,2.0,0.0880972,0.0851615,22.702197,340.634261,1234.0,2.0,0.218754,0.130657,0.153128,9.142698,15.237956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2017722368.0
2021-11-24 08:23:21,CR,0.26,12.93,2.0,0.148667,0.125749,13.452921,43.634777,1234.0,2.0,0.418585,0.269918,0.286844,4.778002,7.590674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1141899264.0
2021-11-24 08:23:24,CR,0.15,30.03,2.0,0.0890211,0.086515,22.466584,399.026376,1234.0,2.0,0.217224,0.128203,0.15314,9.207065,15.604422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2007498752.0
2021-11-24 08:23:25,CR,0.15,29.97,2.0,0.0909688,0.0880333,21.98556,340.657469,1234.0,2.0,0.217702,0.126733,0.153898,9.186887,15.673146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,344195072.0
2021-11-24 08:23:28,CR,0.17,27.39,2.0,0.103362,0.0999769,19.349415,295.38607,1234.0,2.0,0.238519,0.135157,0.168873,8.385069,14.358203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1493172224.0
